dh_deplete,h_crit,K_asp_eff,mu_boundary,A_close_max,A_close_mean,A_close_over_Afilm_max,A_close_over_Afilm_mean,Fn_asp_max,Fn_asp_mean,Fn_asp_over_Fnref_max,Fn_asp_over_Fnref_mean,Ft_fluid_max,Ft_asp_max,Ft_total_max,mu_TFF_alt_max,mu_total_max,mu_total_mean,mu_total_forward_mean,mu_total_reverse_mean,theta_min,pfilm_max,PARAM_SCORE,PASS_LEVEL,FAIL_REASON
2.300,0.800,10.000,0.100,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00797292561335,0.00627686262483,0.265764187112,0.209228754161,6.23313681838e-05,0.000346957579660,0.000383365459765,0.00207771227279,0.0127788486588,0.00182934490551,0.00937539264075,0.00937539264075,0.100145674579,137336.440741,1.14715558292,FAIL,COF_FAIL;
2.300,0.800,10.000,0.150,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00797292561335,0.00627686262483,0.265764187112,0.209228754161,6.23313681838e-05,0.000520436369490,0.000556844249595,0.00207771227279,0.0185614749865,0.00258807519912,0.0132638853955,0.0132638853955,0.100145674579,137336.440741,1.08932931964,FAIL,COF_FAIL;
2.300,0.800,10.000,0.200,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00797292561335,0.00627686262483,0.265764187112,0.209228754161,6.23313681838e-05,0.000693915159320,0.000730323039425,0.00207771227279,0.0243441013142,0.00334680549274,0.0171523781503,0.0171523781503,0.100145674579,137336.440741,1.03150305637,FAIL,COF_FAIL;
2.300,0.800,12.500,0.100,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00996615701669,0.00784607828104,0.332205233890,0.261535942701,6.23313681838e-05,0.000433696974575,0.000470104854680,0.00207771227279,0.0156701618227,0.00220871005232,0.0113196390181,0.0113196390181,0.100145674579,137336.440741,1.11824245128,FAIL,COF_FAIL;
2.300,0.800,12.500,0.150,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00996615701669,0.00784607828104,0.332205233890,0.261535942701,6.23313681838e-05,0.000650545461863,0.000686953341967,0.00207771227279,0.0228984447322,0.00315712291933,0.0161802549616,0.0161802549616,0.100145674579,137336.440741,1.04595962219,FAIL,COF_FAIL;
2.300,0.800,12.500,0.200,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.00996615701669,0.00784607828104,0.332205233890,0.261535942701,6.23313681838e-05,0.000867393949150,0.000903801829255,0.00207771227279,0.0301267276418,0.00410553578635,0.0210408709050,0.0210408709050,0.100145674579,137336.440741,0.973676793089,FAIL,COF_FAIL;
2.300,0.800,15.000,0.100,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.0119593884200,0.00941529393724,0.398646280668,0.313843131241,6.23313681838e-05,0.000520436369490,0.000556844249595,0.00207771227279,0.0185614749865,0.00258807519912,0.0132638853955,0.0132638853955,0.100145674579,137336.440741,1.08932931964,FAIL,COF_FAIL;
2.300,0.800,15.000,0.150,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.0119593884200,0.00941529393724,0.398646280668,0.313843131241,6.23313681838e-05,0.000780654554235,0.000817062434340,0.00207771227279,0.0272354144780,0.00372617063954,0.0190966245276,0.0190966245276,0.100145674579,137336.440741,1.00258992473,FAIL,COF_FAIL;
2.300,0.800,15.000,0.200,8.02780738953e-06,6.34940638389e-06,0.0916717092073,0.0725055930492,0.0119593884200,0.00941529393724,0.398646280668,0.313843131241,6.23313681838e-05,0.00104087273898,0.00107728061908,0.00207771227279,0.0359093539695,0.00486426607996,0.0249293636598,0.0249293636598,0.100145674579,137336.440741,0.915850529813,FAIL,COF_FAIL;
2.300,0.900,5.000,0.100,8.06455389447e-06,6.40315249532e-06,0.0920913275105,0.0731193344682,0.00799179019434,0.00633142882987,0.266393006478,0.211047627662,6.23313681838e-05,0.000347134763187,0.000383542643291,0.00207771227279,0.0127847547764,0.00183420276289,0.00940028915982,0.00940028915982,0.100145674579,137336.440741,1.14095910755,FAIL,COF_FAIL;
